,call_time,start,end,label,sound_file,Unnamed: 5,Unnamed: 6,detected,,,,,ACTUAL TRUE,ACTUAL FALSE
1012,557.5585,556.202,558.915,FW20,Raw_Wav_20180223_032026.wav,'23-Feb-2018 03:20:00',600,TRUE,,,,,,
1013,568.7985,566.085,571.512,FW20,Raw_Wav_20180223_032026.wav,'23-Feb-2018 03:20:00',600,TRUE,,,,,,
1014,578.101,575.969,580.233,FW20,Raw_Wav_20180223_032026.wav,'23-Feb-2018 03:20:00',600,TRUE,,,,,,
1015,584.8835,583.527,586.24,FW20,Raw_Wav_20180223_032026.wav,'23-Feb-2018 03:20:00',600,TRUE,,,,,,
1016,588.9535,587.791,590.116,FW20,Raw_Wav_20180223_032026.wav,'23-Feb-2018 03:20:00',600,TRUE,,,,,,
1017,599.4185,598.062,600.775,FW20,Raw_Wav_20180223_032026.wav,'23-Feb-2018 03:20:00',600,FALSE,,,,,,
1018,5.5235,4.264,6.783,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1019,9.4965,8.14,10.853,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1020,19.961,19.186,20.736,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1021,23.5465,22.868,24.225,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1022,28.3915,25.775,31.008,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1023,33.915,32.946,34.884,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1024,39.535,36.822,42.248,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1025,48.837,47.674,50,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1026,52.3255,51.744,52.907,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1027,56.589,54.651,58.527,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1028,67.539,64.535,70.543,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1029,75.969,74.806,77.132,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1030,78.3915,77.132,79.651,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1031,88.663,86.628,90.698,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1032,98.6435,97.868,99.419,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,FALSE,,,,,,
1033,107.1705,104.651,109.69,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1034,117.4415,115.891,118.992,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1035,127.519,125.581,129.457,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1036,132.364,131.395,133.333,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1037,137.9845,136.822,139.147,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1038,140.5035,139.147,141.86,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1039,148.256,147.287,149.225,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1040,156.2985,155.233,157.364,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1041,159.3025,158.721,159.884,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,FALSE,,,,,,
1042,166.1825,164.729,167.636,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1043,176.938,175.388,178.488,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1044,186.919,185.853,187.985,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1045,191.57,190.504,192.636,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1046,205.3295,203.876,206.783,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1047,208.818,207.558,210.078,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1048,215.407,213.954,216.86,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,FALSE,,,,,,
1049,225.3875,224.225,226.55,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1050,230.2325,228.488,231.977,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1051,235.562,234.69,236.434,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1052,239.0505,237.597,240.504,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1053,244.7675,243.605,245.93,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,FALSE,,,,,,
1054,250.2905,249.612,250.969,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1055,254.3605,252.907,255.814,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,FALSE,,,,,,
1056,262.9845,260.853,265.116,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1057,273.159,271.899,274.419,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,FALSE,,,,,,
1058,281.5895,279.07,284.109,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1059,293.314,291.473,295.155,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1060,303.876,302.519,305.233,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1061,312.888,312.016,313.76,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,FALSE,,,,,,
1062,321.3175,319.767,322.868,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1063,331.6865,330.233,333.14,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1064,341.4725,340.116,342.829,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1065,352.3255,350.969,353.682,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1066,357.3645,356.202,358.527,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1067,369.089,367.248,370.93,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1068,380.5235,379.07,381.977,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,FALSE,,,,,,
1069,386.0465,385.271,386.822,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1070,390.504,388.954,392.054,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1071,407.3645,405.039,409.69,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1072,417.8295,415.31,420.349,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1073,428.004,426.744,429.264,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1074,436.919,434.884,438.954,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1075,445.9305,444.38,447.481,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1076,456.686,453.682,459.69,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1077,468.8955,466.473,471.318,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1078,474.7095,473.256,476.163,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1079,484.302,482.364,486.24,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1080,491.182,489.341,493.023,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1081,495.252,493.992,496.512,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1082,500.872,499.031,502.713,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1083,512.1125,509.884,514.341,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1084,524.4185,523.256,525.581,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1085,528.876,527.519,530.233,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1086,536.822,535.659,537.985,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1087,545.93,543.992,547.868,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1088,555.717,553.101,558.333,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1089,567.054,564.341,569.767,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1090,584.787,583.14,586.434,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1091,588.663,587.791,589.535,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1092,596.124,593.411,598.837,FW20,Raw_Wav_20180223_033026.wav,'23-Feb-2018 03:30:00',600,TRUE,,,,,,
1093,4.4575,2.713,6.202,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1094,9.3025,7.752,10.853,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1095,19.5735,17.442,21.705,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1096,32.1705,29.651,34.69,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1097,41.7635,40.31,43.217,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1098,50.969,49.612,52.326,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,FALSE,,,,,,
1099,60.1745,58.14,62.209,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1100,64.341,63.372,65.31,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1101,69.864,68.798,70.93,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1102,72.5775,72.093,73.062,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1103,80.9105,79.457,82.364,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1104,87.209,86.24,88.178,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1105,90.7945,90.116,91.473,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1106,102.2285,100.775,103.682,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1107,109.0115,107.752,110.271,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,FALSE,,,,,,
1108,117.4415,114.922,119.961,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1109,124.4185,123.062,125.775,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1110,128.876,127.326,130.426,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1111,134.8835,133.333,136.434,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1112,140.1165,138.954,141.279,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1113,148.74,147.868,149.612,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1114,156.88,156.008,157.752,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1115,163.2755,162.016,164.535,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,FALSE,,,,,,
1116,167.151,166.085,168.217,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1117,177.713,175.775,179.651,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1118,187.1125,186.434,187.791,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1119,195.6395,193.992,197.287,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1120,201.6475,200.388,202.907,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1121,213.76,211.822,215.698,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1122,223.4495,221.318,225.581,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1123,235.853,233.915,237.791,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1124,246.6085,244.574,248.643,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1125,257.364,256.395,258.333,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1126,263.566,262.403,264.729,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1127,267.4415,266.085,268.798,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1128,273.6435,272.093,275.194,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1129,278.779,277.713,279.845,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1130,284.1085,282.558,285.659,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1131,289.7285,288.566,290.891,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1132,294.186,292.829,295.543,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1133,306.2015,304.651,307.752,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1134,311.725,310.078,313.372,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1135,316.7635,315.504,318.023,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1136,321.8025,320.543,323.062,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1137,327.4225,326.55,328.295,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1138,332.3645,330.814,333.915,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1139,338.469,337.597,339.341,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1140,341.57,340.504,342.636,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,FALSE,,,,,,
1141,350.4845,349.225,351.744,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1142,355.4265,353.876,356.977,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1143,360.9495,359.69,362.209,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1144,365.988,364.922,367.054,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1145,371.3175,369.961,372.674,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1146,376.7445,375.388,378.101,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1147,380.2325,379.07,381.395,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1148,388.857,387.016,390.698,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1149,399.612,398.643,400.581,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,FALSE,,,,,,
1150,409.3025,408.527,410.078,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,FALSE,,,,,,
1151,417.248,416.085,418.411,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1152,427.229,426.357,428.101,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1153,437.694,436.047,439.341,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1154,452.5195,450.969,454.07,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,FALSE,,,,,,
1155,484.1085,482.946,485.271,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1156,489.0505,487.597,490.504,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1157,492.9265,491.667,494.186,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1158,499.6125,497.868,501.357,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1159,510.3685,508.915,511.822,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1160,517.0545,515.698,518.411,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1161,525.969,523.643,528.295,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1162,537.8875,535.465,540.31,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1163,548.062,546.899,549.225,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,FALSE,,,,,,
1164,556.88,554.264,559.496,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1165,566.6665,565.116,568.217,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1166,575.1935,573.643,576.744,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1167,586.337,584.496,588.178,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,TRUE,,,,,,
1168,596.8025,594.574,599.031,FW20,Raw_Wav_20180223_034026.wav,'23-Feb-2018 03:40:00',600,FALSE,,,,,,
1169,16.0855,13.954,18.217,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1170,25.3875,23.643,27.132,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,FALSE,,,,,,
1171,35.3685,33.915,36.822,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1172,43.895,41.085,46.705,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1173,54.748,52.132,57.364,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1174,63.7595,62.403,65.116,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1175,67.248,66.085,68.411,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1176,74.322,72.287,76.357,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1177,82.461,81.589,83.333,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1178,85.368,84.496,86.24,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1179,92.054,89.341,94.767,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1180,96.802,95.736,97.868,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1181,101.5505,100.194,102.907,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1182,104.942,103.682,106.202,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1183,112.4035,110.853,113.954,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1184,117.539,116.473,118.605,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1185,121.802,119.961,123.643,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1186,132.752,131.589,133.915,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1187,139.9225,137.016,142.829,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1188,145.3485,144.767,145.93,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1189,147.965,146.899,149.031,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1190,151.066,149.031,153.101,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1191,155.039,154.07,156.008,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1192,159.496,157.558,161.434,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1193,171.5115,169.961,173.062,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,FALSE,,,,,,
1194,182.1705,179.845,184.496,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1195,189.0505,187.597,190.504,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1196,194.961,193.798,196.124,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1197,198.934,197.287,200.581,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1198,209.981,207.946,212.016,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1199,219.961,218.023,221.899,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1200,231.4925,229.264,233.721,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1201,237.403,235.465,239.341,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1202,244.6705,243.605,245.736,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1203,248.74,246.705,250.775,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,FALSE,,,,,,
1204,259.2055,257.171,261.24,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1205,268.6045,266.279,270.93,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1206,279.457,278.488,280.426,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1207,285.853,283.915,287.791,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1208,289.438,288.566,290.31,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1209,295.9305,293.411,298.45,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1210,307.2675,305.233,309.302,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1211,317.151,314.535,319.767,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1212,328.1005,326.744,329.457,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1213,334.1085,332.364,335.853,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1214,345.155,343.023,347.287,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1215,355.426,353.488,357.364,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1216,366.0855,364.535,367.636,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1217,375,372.093,377.907,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1218,383.624,381.977,385.271,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,FALSE,,,,,,
1219,393.7985,392.248,395.349,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
1220,404.0695,402.713,405.426,FW20,Raw_Wav_20180223_035026.wav,'23-Feb-2018 03:50:00',600,TRUE,,,,,,
