filename,start,duration,score
Raw_Wav_20180223_015026.wav,486,7,0.935991977
Raw_Wav_20180223_015026.wav,496,7,0.915008516
Raw_Wav_20180223_015026.wav,508,4,0.885297015
Raw_Wav_20180223_015026.wav,512,0.5,0.576435009
Raw_Wav_20180223_015026.wav,516,6,0.885975535
Raw_Wav_20180223_015026.wav,525.5,4,0.836824957
Raw_Wav_20180223_015026.wav,533.5,10.5,0.878013387
Raw_Wav_20180223_015026.wav,544,3.5,0.895169673
Raw_Wav_20180223_015026.wav,552,5,0.88811132
Raw_Wav_20180223_015026.wav,559,10,0.848534766
Raw_Wav_20180223_015026.wav,570.5,13.5,0.823698966
Raw_Wav_20180223_015026.wav,587,2,0.581215682
Raw_Wav_20180223_015026.wav,592,2.5,0.77211977
Raw_Wav_20180223_020026.wav,1,3.5,0.63087626
Raw_Wav_20180223_020026.wav,15.5,7,0.702585628
Raw_Wav_20180223_020026.wav,25.5,6.5,0.849100417
Raw_Wav_20180223_020026.wav,32,1.5,0.739496326
Raw_Wav_20180223_020026.wav,36,1.5,0.590073295
Raw_Wav_20180223_020026.wav,40,8,0.734474792
Raw_Wav_20180223_020026.wav,55,9,0.861547548
Raw_Wav_20180223_020026.wav,64,10.5,0.845224254
Raw_Wav_20180223_020026.wav,76.5,19.5,0.918529272
Raw_Wav_20180223_020026.wav,96,28.5,0.906759916
Raw_Wav_20180223_020026.wav,127,1,0.663294917
Raw_Wav_20180223_020026.wav,128,8,0.826718183
Raw_Wav_20180223_020026.wav,140.5,5.5,0.858438109
Raw_Wav_20180223_020026.wav,147,13,0.916054382
Raw_Wav_20180223_020026.wav,160,3.5,0.777704727
Raw_Wav_20180223_020026.wav,164,5,0.820571465
Raw_Wav_20180223_020026.wav,171,13,0.877394204
Raw_Wav_20180223_020026.wav,187,5,0.863701736
Raw_Wav_20180223_020026.wav,192,8,0.811223431
Raw_Wav_20180223_020026.wav,206,12,0.913778812
Raw_Wav_20180223_020026.wav,221.5,2.5,0.712045023
Raw_Wav_20180223_020026.wav,226,4.5,0.759271578
Raw_Wav_20180223_020026.wav,234,22,0.857245161
Raw_Wav_20180223_020026.wav,256,32,0.997546155
Raw_Wav_20180223_020026.wav,288,18,0.84879184
Raw_Wav_20180223_020026.wav,307.5,12.5,0.975439539
Raw_Wav_20180223_020026.wav,320,15,0.887508185
Raw_Wav_20180223_020026.wav,336,3,0.805216307
Raw_Wav_20180223_020026.wav,341,2,0.740244677
Raw_Wav_20180223_020026.wav,347.5,4.5,0.946408052
Raw_Wav_20180223_020026.wav,352,32,0.932009365
Raw_Wav_20180223_020026.wav,384,32,0.978936276
Raw_Wav_20180223_020026.wav,416,8.5,0.963766489
Raw_Wav_20180223_020026.wav,430.5,8.5,0.869955781
Raw_Wav_20180223_020026.wav,440.5,5.5,0.865934431
Raw_Wav_20180223_020026.wav,448.5,2.5,0.716658739
Raw_Wav_20180223_020026.wav,452.5,7,0.878900712
Raw_Wav_20180223_020026.wav,464.5,6,0.899679811
Raw_Wav_20180223_020026.wav,474.5,1.5,0.581150733
Raw_Wav_20180223_020026.wav,477.5,2.5,0.782432001
Raw_Wav_20180223_020026.wav,480,1,0.636899842
Raw_Wav_20180223_020026.wav,482,4,0.817761326
Raw_Wav_20180223_020026.wav,489.5,8,0.870913727
Raw_Wav_20180223_020026.wav,499,13,0.965109557
Raw_Wav_20180223_020026.wav,512,4,0.85549647
Raw_Wav_20180223_020026.wav,519,4.5,0.860134461
Raw_Wav_20180223_020026.wav,525,19,0.936980567
Raw_Wav_20180223_020026.wav,544,4,0.927642627
Raw_Wav_20180223_020026.wav,549.5,6.5,0.847996609
Raw_Wav_20180223_020026.wav,557.5,23.5,0.929459531
Raw_Wav_20180223_020026.wav,583.5,10,0.919438661
Raw_Wav_20180223_020026.wav,595,1.5,0.767421488
Raw_Wav_20180223_021026.wav,2,30,0.926108864
Raw_Wav_20180223_021026.wav,32,29,0.933318567
Raw_Wav_20180223_021026.wav,62.5,1.5,0.69018386
Raw_Wav_20180223_021026.wav,64,31.5,0.959277207
Raw_Wav_20180223_021026.wav,97,31,0.988753089
Raw_Wav_20180223_021026.wav,128,32,0.921024262
Raw_Wav_20180223_021026.wav,160,14.5,0.840568078
Raw_Wav_20180223_021026.wav,175,17,0.904922754
Raw_Wav_20180223_021026.wav,192,13,0.972861336
Raw_Wav_20180223_021026.wav,208,16,0.773897437
Raw_Wav_20180223_021026.wav,224,18.5,0.88841838
Raw_Wav_20180223_021026.wav,243.5,0.5,0.500385776
Raw_Wav_20180223_021026.wav,246.5,9.5,0.949995464
Raw_Wav_20180223_021026.wav,256,11.5,0.942800983
Raw_Wav_20180223_021026.wav,270.5,17.5,0.810559913
Raw_Wav_20180223_021026.wav,288,20,0.910688429
Raw_Wav_20180223_021026.wav,312,5,0.842289218
Raw_Wav_20180223_021026.wav,319.5,0.5,0.626917224
Raw_Wav_20180223_021026.wav,320,16.5,0.892502243
Raw_Wav_20180223_021026.wav,337.5,14.5,0.9015293
Raw_Wav_20180223_021026.wav,352,8,0.949026986
Raw_Wav_20180223_021026.wav,362,8.5,0.882974386
Raw_Wav_20180223_021026.wav,376,3,0.811678445
Raw_Wav_20180223_021026.wav,382.5,1,0.560368004
Raw_Wav_20180223_021026.wav,391,6,0.879103306
Raw_Wav_20180223_021026.wav,406.5,2.5,0.777841258
Raw_Wav_20180223_021026.wav,412.5,3.5,0.677834558
Raw_Wav_20180223_021026.wav,418,2.5,0.657122523
Raw_Wav_20180223_021026.wav,422,13,0.93161637
Raw_Wav_20180223_021026.wav,441.5,5,0.837841725
Raw_Wav_20180223_021026.wav,447.5,0.5,0.568791309
Raw_Wav_20180223_021026.wav,448,20.5,0.971728661
Raw_Wav_20180223_021026.wav,470.5,7,0.706926871
Raw_Wav_20180223_021026.wav,481.5,5.5,0.879948998
Raw_Wav_20180223_021026.wav,489.5,9,0.840250204
Raw_Wav_20180223_021026.wav,501,5,0.84212372
Raw_Wav_20180223_021026.wav,510,2,0.763931277
Raw_Wav_20180223_021026.wav,512,26.5,0.943291676
Raw_Wav_20180223_021026.wav,540.5,3.5,0.918051696
Raw_Wav_20180223_021026.wav,544,9,0.935326065
Raw_Wav_20180223_021026.wav,558.5,3.5,0.838314322
Raw_Wav_20180223_021026.wav,569,3,0.813300197
Raw_Wav_20180223_021026.wav,579.5,3.5,0.868179381
Raw_Wav_20180223_021026.wav,589.5,4.5,0.834074655
Raw_Wav_20180223_022026.wav,1,2.5,0.695540958
Raw_Wav_20180223_022026.wav,5,6,0.880019597
Raw_Wav_20180223_022026.wav,12,8.5,0.882746131
Raw_Wav_20180223_022026.wav,22.5,7.5,0.907515075
Raw_Wav_20180223_022026.wav,34,6,0.823194946
Raw_Wav_20180223_022026.wav,41.5,22.5,0.928405276
Raw_Wav_20180223_022026.wav,64,32,0.955718079
Raw_Wav_20180223_022026.wav,96,32,0.964575453
Raw_Wav_20180223_022026.wav,128,12.5,0.968143944
Raw_Wav_20180223_022026.wav,143,9,0.857462585
Raw_Wav_20180223_022026.wav,154,6,0.91574923
Raw_Wav_20180223_022026.wav,160,13.5,0.940586754
Raw_Wav_20180223_022026.wav,175,6,0.792868498
Raw_Wav_20180223_022026.wav,185,7,0.956671846
Raw_Wav_20180223_022026.wav,192,17,0.981203606
Raw_Wav_20180223_022026.wav,211,10.5,0.851400629
Raw_Wav_20180223_022026.wav,223,1,0.592862566
Raw_Wav_20180223_022026.wav,224,11,0.965157534
Raw_Wav_20180223_022026.wav,236.5,19.5,0.922195597
Raw_Wav_20180223_022026.wav,256,24,0.978853001
Raw_Wav_20180223_022026.wav,283,5,0.876438429
Raw_Wav_20180223_022026.wav,288,10.5,0.963517889
Raw_Wav_20180223_022026.wav,302,4.5,0.866566877
Raw_Wav_20180223_022026.wav,312,4,0.846449443
Raw_Wav_20180223_022026.wav,317.5,2.5,0.846964213
Raw_Wav_20180223_022026.wav,320,32,0.952263163
Raw_Wav_20180223_022026.wav,352,32,0.985821824
Raw_Wav_20180223_022026.wav,384,32,0.922568737
Raw_Wav_20180223_022026.wav,418,30,0.971957204
Raw_Wav_20180223_022026.wav,448,32,0.999620183
Raw_Wav_20180223_022026.wav,480,32,0.948594274
Raw_Wav_20180223_022026.wav,512,32,0.962435002
Raw_Wav_20180223_022026.wav,544,5.5,0.922821379
Raw_Wav_20180223_022026.wav,552,12,0.952906152
Raw_Wav_20180223_022026.wav,565.5,31,0.961448118
Raw_Wav_20180223_023026.wav,1,26.5,0.966062371
Raw_Wav_20180223_023026.wav,30,2,0.729378506
Raw_Wav_20180223_023026.wav,32,9.5,0.952165026
Raw_Wav_20180223_023026.wav,42.5,21.5,0.918931834
Raw_Wav_20180223_023026.wav,64,12.5,0.968240694
Raw_Wav_20180223_023026.wav,78,18,0.981845558
Raw_Wav_20180223_023026.wav,96,14.5,0.95232614
Raw_Wav_20180223_023026.wav,111,6,0.839075966
Raw_Wav_20180223_023026.wav,122.5,5.5,0.944274439
Raw_Wav_20180223_023026.wav,128,2,0.835909315
Raw_Wav_20180223_023026.wav,134,11.5,0.933133764
Raw_Wav_20180223_023026.wav,147.5,8.5,0.922477598
Raw_Wav_20180223_023026.wav,157,2.5,0.680579963
Raw_Wav_20180223_023026.wav,162.5,4,0.870884618
Raw_Wav_20180223_023026.wav,167.5,10.5,0.904205295
Raw_Wav_20180223_023026.wav,181.5,7.5,0.918969283
Raw_Wav_20180223_023026.wav,190.5,1.5,0.814187543
Raw_Wav_20180223_023026.wav,192,13,0.892412042
Raw_Wav_20180223_023026.wav,209.5,5.5,0.906217631
Raw_Wav_20180223_023026.wav,218.5,5.5,0.946374108
Raw_Wav_20180223_023026.wav,224,1,0.711055924
Raw_Wav_20180223_023026.wav,229.5,15.5,0.853071468
Raw_Wav_20180223_023026.wav,247,5.5,0.898126152
Raw_Wav_20180223_023026.wav,257.5,5.5,0.851567171
Raw_Wav_20180223_023026.wav,265,9.5,0.905313821
Raw_Wav_20180223_023026.wav,279.5,8.5,0.853066872
Raw_Wav_20180223_023026.wav,289.5,5,0.813946471
Raw_Wav_20180223_023026.wav,297,19.5,0.884084666
Raw_Wav_20180223_023026.wav,322,7.5,0.804887563
Raw_Wav_20180223_023026.wav,332.5,2,0.605479353
Raw_Wav_20180223_023026.wav,337,4.5,0.860744643
Raw_Wav_20180223_023026.wav,344,8,0.963246941
Raw_Wav_20180223_023026.wav,352,7.5,0.964925003
Raw_Wav_20180223_023026.wav,363.5,20.5,0.915175875
Raw_Wav_20180223_023026.wav,384,7,0.924110562
Raw_Wav_20180223_023026.wav,393,9,0.936925375
Raw_Wav_20180223_023026.wav,403.5,12.5,0.956651841
Raw_Wav_20180223_023026.wav,416,5.5,0.897062138
Raw_Wav_20180223_023026.wav,422.5,24,0.892807519
Raw_Wav_20180223_023026.wav,447.5,0.5,0.573315327
Raw_Wav_20180223_023026.wav,448,7.5,0.92593802
Raw_Wav_20180223_023026.wav,457,8.5,0.807321194
Raw_Wav_20180223_023026.wav,467.5,7.5,0.821937774
Raw_Wav_20180223_023026.wav,476.5,3.5,0.854358902
Raw_Wav_20180223_023026.wav,480,4,0.793357725
Raw_Wav_20180223_023026.wav,487.5,6,0.875043258
Raw_Wav_20180223_023026.wav,498,5.5,0.863189688
Raw_Wav_20180223_023026.wav,505,7,0.913269564
Raw_Wav_20180223_023026.wav,512,0.5,0.597082855
Raw_Wav_20180223_023026.wav,514,0.5,0.583458265
Raw_Wav_20180223_023026.wav,516,8,0.895389841
Raw_Wav_20180223_023026.wav,527.5,7.5,0.917562273
Raw_Wav_20180223_023026.wav,537.5,3,0.829334077
Raw_Wav_20180223_023026.wav,545.5,0.5,0.515809524
Raw_Wav_20180223_023026.wav,564,0.5,0.605959404
Raw_Wav_20180223_023026.wav,568.5,0.5,0.554614541
Raw_Wav_20180223_023026.wav,570,0.5,0.648667165
Raw_Wav_20180223_024026.wav,1,10,0.891394159
Raw_Wav_20180223_024026.wav,15,6,0.835489359
Raw_Wav_20180223_024026.wav,28.5,3.5,0.712322174
Raw_Wav_20180223_024026.wav,32,1.5,0.530476482
Raw_Wav_20180223_024026.wav,36,14.5,0.931041548
Raw_Wav_20180223_024026.wav,56,8,0.919125824
Raw_Wav_20180223_024026.wav,66,6,0.911252137
Raw_Wav_20180223_024026.wav,76,3.5,0.629104815
Raw_Wav_20180223_024026.wav,81.5,1.5,0.610633419
Raw_Wav_20180223_024026.wav,83.5,8,0.838439395
Raw_Wav_20180223_024026.wav,95,1,0.719709064
Raw_Wav_20180223_024026.wav,96,5.5,0.947470997
Raw_Wav_20180223_024026.wav,105.5,8,0.868093032
Raw_Wav_20180223_024026.wav,115.5,12.5,0.910647842
Raw_Wav_20180223_024026.wav,128,4,0.929809413
Raw_Wav_20180223_024026.wav,135.5,3,0.672653237
Raw_Wav_20180223_024026.wav,140,0.5,0.623385542
Raw_Wav_20180223_024026.wav,141,1,0.527945267
Raw_Wav_20180223_024026.wav,145.5,4,0.788868003
Raw_Wav_20180223_024026.wav,150,10,0.875934941
Raw_Wav_20180223_024026.wav,160,2,0.707176889
Raw_Wav_20180223_024026.wav,165,10.5,0.895130818
Raw_Wav_20180223_024026.wav,177.5,11.5,0.867618768
Raw_Wav_20180223_024026.wav,195,8.5,0.824055239
Raw_Wav_20180223_024026.wav,205,12.5,0.812358476
Raw_Wav_20180223_024026.wav,224.5,3.5,0.826479512
Raw_Wav_20180223_024026.wav,230,26,0.858725686
Raw_Wav_20180223_024026.wav,256,14,0.862215739
Raw_Wav_20180223_024026.wav,274.5,8.5,0.928341897
Raw_Wav_20180223_024026.wav,285.5,2.5,0.799626505
Raw_Wav_20180223_024026.wav,288,14,0.874601913
Raw_Wav_20180223_024026.wav,305,15,0.870227423
Raw_Wav_20180223_024026.wav,320,11,0.788550296
Raw_Wav_20180223_024026.wav,337,2.5,0.650881996
Raw_Wav_20180223_024026.wav,341,8,0.920246477
Raw_Wav_20180223_024026.wav,350.5,1.5,0.838742428
Raw_Wav_20180223_024026.wav,352,7,0.844385447
Raw_Wav_20180223_024026.wav,361,9.5,0.854829973
Raw_Wav_20180223_024026.wav,374.5,4,0.788610232
Raw_Wav_20180223_024026.wav,382.5,1.5,0.814731171
Raw_Wav_20180223_024026.wav,384,4,0.885489189
Raw_Wav_20180223_024026.wav,392.5,5.5,0.87327983
Raw_Wav_20180223_024026.wav,403,3.5,0.76657136
Raw_Wav_20180223_024026.wav,411.5,1.5,0.620726401
Raw_Wav_20180223_024026.wav,419.5,4,0.880015804
Raw_Wav_20180223_024026.wav,429,5.5,0.837644938
Raw_Wav_20180223_024026.wav,439,4,0.816074233
Raw_Wav_20180223_024026.wav,447.5,0.5,0.502175936
Raw_Wav_20180223_024026.wav,448,5,0.884538493
Raw_Wav_20180223_024026.wav,458.5,3.5,0.784348411
Raw_Wav_20180223_024026.wav,469,11,0.856418622
Raw_Wav_20180223_024026.wav,480,3.5,0.892529622
Raw_Wav_20180223_024026.wav,489.5,7,0.912137499
Raw_Wav_20180223_024026.wav,498,4,0.876796545
Raw_Wav_20180223_024026.wav,507,5,0.839142734
Raw_Wav_20180223_024026.wav,512,0.5,0.530737445
Raw_Wav_20180223_024026.wav,518,7.5,0.758859735
Raw_Wav_20180223_024026.wav,527.5,14,0.812305885
Raw_Wav_20180223_024026.wav,546,7,0.890451782
Raw_Wav_20180223_024026.wav,555,8.5,0.875422184
Raw_Wav_20180223_024026.wav,565.5,14,0.919506754
Raw_Wav_20180223_024026.wav,584,4.5,0.86080839
Raw_Wav_20180223_024026.wav,594,2.5,0.828320805
Raw_Wav_20180223_025026.wav,2.5,14,0.921324638
Raw_Wav_20180223_025026.wav,20.5,7,0.899008885
Raw_Wav_20180223_025026.wav,30,2,0.748586346
Raw_Wav_20180223_025026.wav,32,1.5,0.661226478
Raw_Wav_20180223_025026.wav,34,6,0.810427474
Raw_Wav_20180223_025026.wav,46.5,8.5,0.910776457
Raw_Wav_20180223_025026.wav,57.5,3,0.758564178
Raw_Wav_20180223_025026.wav,63.5,0.5,0.678997062
Raw_Wav_20180223_025026.wav,64,8.5,0.778320979
Raw_Wav_20180223_025026.wav,73.5,10,0.864776528
Raw_Wav_20180223_025026.wav,84.5,11.5,0.840206817
Raw_Wav_20180223_025026.wav,96,1,0.610073203
Raw_Wav_20180223_025026.wav,98,9,0.900671898
Raw_Wav_20180223_025026.wav,109.5,1,0.554719544
Raw_Wav_20180223_025026.wav,111,1,0.570000757
Raw_Wav_20180223_025026.wav,119,9,0.903860776
Raw_Wav_20180223_025026.wav,130.5,5,0.862038927
Raw_Wav_20180223_025026.wav,136,7,0.870825907
Raw_Wav_20180223_025026.wav,152,8,0.912967801
Raw_Wav_20180223_025026.wav,160,1.5,0.693508403
Raw_Wav_20180223_025026.wav,167.5,2.5,0.747255531
Raw_Wav_20180223_025026.wav,172.5,5,0.807770046
Raw_Wav_20180223_025026.wav,183.5,3.5,0.695224313
Raw_Wav_20180223_025026.wav,189.5,2.5,0.900842944
Raw_Wav_20180223_025026.wav,192,3.5,0.904751148
Raw_Wav_20180223_025026.wav,201,10,0.846335878
Raw_Wav_20180223_025026.wav,212.5,3,0.740298002
Raw_Wav_20180223_025026.wav,219.5,4.5,0.924109412
Raw_Wav_20180223_025026.wav,224,3.5,0.838353255
Raw_Wav_20180223_025026.wav,229,2.5,0.710648787
Raw_Wav_20180223_025026.wav,235,14,0.912282163
Raw_Wav_20180223_025026.wav,252.5,3.5,0.825524234
Raw_Wav_20180223_025026.wav,256,4,0.906987857
Raw_Wav_20180223_025026.wav,263.5,9,0.845377959
Raw_Wav_20180223_025026.wav,275,5,0.896662919
Raw_Wav_20180223_025026.wav,282,1,0.504536548
Raw_Wav_20180223_025026.wav,285.5,2.5,0.88063764
Raw_Wav_20180223_025026.wav,288,4.5,0.89709553
Raw_Wav_20180223_025026.wav,295,3.5,0.796759047
Raw_Wav_20180223_025026.wav,311,9,0.784423489
Raw_Wav_20180223_025026.wav,321.5,5.5,0.779280696
Raw_Wav_20180223_025026.wav,331,5.5,0.772765801
Raw_Wav_20180223_025026.wav,340.5,6.5,0.744083807
Raw_Wav_20180223_025026.wav,349,2.5,0.765067968
Raw_Wav_20180223_025026.wav,359.5,5.5,0.901905218
Raw_Wav_20180223_025026.wav,370.5,5.5,0.733165947
Raw_Wav_20180223_025026.wav,377.5,2,0.644581382
Raw_Wav_20180223_025026.wav,381,3,0.885731781
Raw_Wav_20180223_025026.wav,384,2,0.817999559
Raw_Wav_20180223_025026.wav,390,0.5,0.538939138
Raw_Wav_20180223_025026.wav,391,5,0.783465632
Raw_Wav_20180223_025026.wav,400,4,0.793433998
Raw_Wav_20180223_025026.wav,409,7,0.82104247
Raw_Wav_20180223_025026.wav,416,10.5,0.838126354
Raw_Wav_20180223_025026.wav,429,1.5,0.696543736
Raw_Wav_20180223_025026.wav,431.5,16.5,0.959794494
Raw_Wav_20180223_025026.wav,448,0.5,0.604221373
Raw_Wav_20180223_025026.wav,450.5,13,0.776742878
Raw_Wav_20180223_025026.wav,465.5,7,0.897316489
Raw_Wav_20180223_025026.wav,477.5,2.5,0.857611512
Raw_Wav_20180223_025026.wav,480,18,0.973837072
Raw_Wav_20180223_025026.wav,499.5,12.5,0.909117293
Raw_Wav_20180223_025026.wav,512,4.5,0.923185325
Raw_Wav_20180223_025026.wav,518,15,0.827299093
Raw_Wav_20180223_025026.wav,533.5,2.5,0.636258539
Raw_Wav_20180223_025026.wav,537.5,6.5,0.86731411
Raw_Wav_20180223_025026.wav,547,8,0.849695069
Raw_Wav_20180223_025026.wav,559,5.5,0.86828154
Raw_Wav_20180223_025026.wav,566,3,0.786278125
Raw_Wav_20180223_025026.wav,570.5,15,0.795407511
Raw_Wav_20180223_025026.wav,587,3.5,0.836220635
Raw_Wav_20180223_030026.wav,1,17,0.917260162
Raw_Wav_20180223_030026.wav,23,5.5,0.898827248
Raw_Wav_20180223_030026.wav,36,5.5,0.876333914
Raw_Wav_20180223_030026.wav,43.5,3.5,0.852000952
Raw_Wav_20180223_030026.wav,54,10,0.965554589
Raw_Wav_20180223_030026.wav,64,4,0.890682263
Raw_Wav_20180223_030026.wav,72.5,22,0.936972543
Raw_Wav_20180223_030026.wav,102.5,6.5,0.702245389
Raw_Wav_20180223_030026.wav,109.5,9.5,0.914557858
Raw_Wav_20180223_030026.wav,120.5,7.5,0.948267977
Raw_Wav_20180223_030026.wav,128,16,0.890274956
Raw_Wav_20180223_030026.wav,145.5,2.5,0.714770884
Raw_Wav_20180223_030026.wav,150,9.5,0.905884241
Raw_Wav_20180223_030026.wav,162,1.5,0.548384924
Raw_Wav_20180223_030026.wav,165.5,7,0.896580287
Raw_Wav_20180223_030026.wav,176.5,6.5,0.88104373
Raw_Wav_20180223_030026.wav,188,4,0.916155111
Raw_Wav_20180223_030026.wav,192,1.5,0.726719064
Raw_Wav_20180223_030026.wav,195,23,0.903831915
Raw_Wav_20180223_030026.wav,224.5,8,0.920395573
Raw_Wav_20180223_030026.wav,241,5.5,0.9126343
Raw_Wav_20180223_030026.wav,251.5,4.5,0.914936775
Raw_Wav_20180223_030026.wav,256,1.5,0.785049242
Raw_Wav_20180223_030026.wav,262,9,0.908685141
Raw_Wav_20180223_030026.wav,279,5.5,0.851776334
Raw_Wav_20180223_030026.wav,290,3.5,0.801544352
Raw_Wav_20180223_030026.wav,299.5,5,0.838283721
Raw_Wav_20180223_030026.wav,308,1.5,0.533495926
Raw_Wav_20180223_030026.wav,316.5,3.5,0.799389716
Raw_Wav_20180223_030026.wav,320,0.5,0.548876485
Raw_Wav_20180223_030026.wav,326.5,3,0.767448925
Raw_Wav_20180223_030026.wav,331.5,3.5,0.881580079
Raw_Wav_20180223_030026.wav,337,6.5,0.724914237
Raw_Wav_20180223_030026.wav,347,2.5,0.708801687
Raw_Wav_20180223_030026.wav,351.5,0.5,0.57663975
Raw_Wav_20180223_030026.wav,352,2.5,0.752810391
Raw_Wav_20180223_030026.wav,362,4,0.84699801
Raw_Wav_20180223_030026.wav,372,5.5,0.887771054
Raw_Wav_20180223_030026.wav,382,2,0.824183418
Raw_Wav_20180223_030026.wav,384,2,0.66150711
Raw_Wav_20180223_030026.wav,387,8,0.853125505
Raw_Wav_20180223_030026.wav,399.5,3,0.785716731
Raw_Wav_20180223_030026.wav,404.5,11.5,0.87334839
Raw_Wav_20180223_030026.wav,416,9.5,0.955570042
Raw_Wav_20180223_030026.wav,430.5,17,0.895023698
Raw_Wav_20180223_030026.wav,449,9,0.858593839
Raw_Wav_20180223_030026.wav,459.5,3,0.823295356
Raw_Wav_20180223_030026.wav,464.5,8,0.893567882
Raw_Wav_20180223_030026.wav,476.5,2,0.647132156
Raw_Wav_20180223_030026.wav,480.5,15.5,0.910303373
Raw_Wav_20180223_030026.wav,497,4,0.757602322
Raw_Wav_20180223_030026.wav,504,7.5,0.921109189
Raw_Wav_20180223_030026.wav,517,8.5,0.921618338
Raw_Wav_20180223_030026.wav,527.5,6.5,0.790751759
Raw_Wav_20180223_030026.wav,535.5,3,0.683549631
Raw_Wav_20180223_030026.wav,541,3,0.8801671
Raw_Wav_20180223_030026.wav,544,5.5,0.90222823
Raw_Wav_20180223_030026.wav,551,2,0.643924524
Raw_Wav_20180223_030026.wav,556.5,6,0.861008239
Raw_Wav_20180223_030026.wav,567.5,6,0.841080083
Raw_Wav_20180223_030026.wav,575,21.5,0.789718376
Raw_Wav_20180223_031026.wav,5.5,8,0.902909283
Raw_Wav_20180223_031026.wav,16,16,0.852452421
Raw_Wav_20180223_031026.wav,32,1.5,0.785048557
Raw_Wav_20180223_031026.wav,35.5,14,0.947943432
Raw_Wav_20180223_031026.wav,54,10,0.952044354
Raw_Wav_20180223_031026.wav,64,11.5,0.817382757
Raw_Wav_20180223_031026.wav,79.5,5,0.885663141
Raw_Wav_20180223_031026.wav,89,7,0.873161823
Raw_Wav_20180223_031026.wav,96,2.5,0.685152661
Raw_Wav_20180223_031026.wav,101,4,0.844996779
Raw_Wav_20180223_031026.wav,111.5,5,0.819226847
Raw_Wav_20180223_031026.wav,123.5,4.5,0.910049068
Raw_Wav_20180223_031026.wav,128,20.5,0.844595034
Raw_Wav_20180223_031026.wav,150.5,3.5,0.811914044
Raw_Wav_20180223_031026.wav,164,9,0.863061174
Raw_Wav_20180223_031026.wav,174,0.5,0.530863385
Raw_Wav_20180223_031026.wav,176,5.5,0.84106816
Raw_Wav_20180223_031026.wav,189.5,2.5,0.901317797
Raw_Wav_20180223_031026.wav,192,17,0.921425422
Raw_Wav_20180223_031026.wav,216,4.5,0.84037897
Raw_Wav_20180223_031026.wav,225.5,6,0.836772859
Raw_Wav_20180223_031026.wav,233.5,6.5,0.836743493
Raw_Wav_20180223_031026.wav,242,7,0.888669839
Raw_Wav_20180223_031026.wav,255,1,0.661869746
Raw_Wav_20180223_031026.wav,256,2.5,0.870945035
Raw_Wav_20180223_031026.wav,266.5,3.5,0.840664544
Raw_Wav_20180223_031026.wav,277,4,0.821797016
Raw_Wav_20180223_031026.wav,286.5,1.5,0.762362239
Raw_Wav_20180223_031026.wav,288,2.5,0.848666928
Raw_Wav_20180223_031026.wav,303,6.5,0.763128055
Raw_Wav_20180223_031026.wav,314.5,3.5,0.854437391
Raw_Wav_20180223_031026.wav,323.5,7.5,0.735167894
Raw_Wav_20180223_031026.wav,334.5,5,0.814551551
Raw_Wav_20180223_031026.wav,353,5,0.789770824
Raw_Wav_20180223_031026.wav,365,6,0.874008594
Raw_Wav_20180223_031026.wav,375,7,0.844954392
Raw_Wav_20180223_031026.wav,384,6,0.846760033
Raw_Wav_20180223_031026.wav,392.5,6.5,0.857790731
Raw_Wav_20180223_031026.wav,402.5,7.5,0.910382732
Raw_Wav_20180223_031026.wav,412,4,0.942828248
Raw_Wav_20180223_031026.wav,416,2.5,0.875469801
Raw_Wav_20180223_031026.wav,420.5,20.5,0.930312305
Raw_Wav_20180223_031026.wav,446,2,0.796593421
Raw_Wav_20180223_031026.wav,448,6,0.909032028
Raw_Wav_20180223_031026.wav,456.5,8.5,0.904150196
Raw_Wav_20180223_031026.wav,470.5,6,0.865702669
Raw_Wav_20180223_031026.wav,478,2,0.796520494
Raw_Wav_20180223_031026.wav,480,6,0.910848279
Raw_Wav_20180223_031026.wav,492.5,19,0.912762632
Raw_Wav_20180223_031026.wav,513.5,14,0.877065009
Raw_Wav_20180223_031026.wav,530,14,0.858171343
Raw_Wav_20180223_031026.wav,544,3,0.926903531
Raw_Wav_20180223_031026.wav,550.5,3.5,0.795072235
Raw_Wav_20180223_031026.wav,560,6.5,0.886163971
Raw_Wav_20180223_031026.wav,569.5,6,0.907049026
Raw_Wav_20180223_031026.wav,579.5,3,0.694301435
Raw_Wav_20180223_031026.wav,588.5,8,0.911027122
Raw_Wav_20180223_032026.wav,1,2.5,0.842802889
Raw_Wav_20180223_032026.wav,7.5,8,0.912823139
Raw_Wav_20180223_032026.wav,18,4.5,0.850989952
Raw_Wav_20180223_032026.wav,28.5,3.5,0.919186901
Raw_Wav_20180223_032026.wav,32,1,0.694748806
Raw_Wav_20180223_032026.wav,41.5,2,0.724854517
Raw_Wav_20180223_032026.wav,45,5.5,0.850279907
Raw_Wav_20180223_032026.wav,53.5,7.5,0.925191474
Raw_Wav_20180223_032026.wav,63,1,0.655081699
Raw_Wav_20180223_032026.wav,64,12.5,0.917526787
Raw_Wav_20180223_032026.wav,80,16,0.841661931
Raw_Wav_20180223_032026.wav,96,14,0.930308545
Raw_Wav_20180223_032026.wav,112,9,0.814364396
Raw_Wav_20180223_032026.wav,123.5,4.5,0.878316507
Raw_Wav_20180223_032026.wav,128,3,0.812317836
Raw_Wav_20180223_032026.wav,135.5,3.5,0.831267173
Raw_Wav_20180223_032026.wav,146,4.5,0.861197456
